experiment	biological	microbes	genotype	technical	plant_nr	genotype_microbes	genotype_microbes_graph	FW
A4	bio3	no	apex3	tech3	2	apex3_no_2	oapex3_no	
A4	bio3	no	apex3	tech3	3	apex3_no_2	oapex3_no	
A4	bio3	no	apex3	tech3	4	apex3_no_2	oapex3_no	
A4	bio3	no	apex3	tech4	1	apex3_no_2	oapex3_no	
A4	bio3	no	apex3	tech4	2	apex3_no_2	oapex3_no	
A4	bio3	no	apex3	tech4	3	apex3_no_2	oapex3_no	
A4	bio3	no	apex3	tech4	4	apex3_no_2	oapex3_no	
A4	bio3	no	apex3	tech5	1	apex3_no_2	oapex3_no	
A4	bio3	no	apex3	tech5	2	apex3_no_2	oapex3_no	
A4	bio3	no	apex3	tech5	3	apex3_no_2	oapex3_no	
A4	bio3	no	apex3	tech5	4	apex3_no_2	oapex3_no	
A4	bio3	no	apex3	tech6	1	apex3_no_2	oapex3_no	
A4	bio3	no	apex3	tech6	2	apex3_no_2	oapex3_no	
A4	bio3	no	apex3	tech6	3	apex3_no_2	oapex3_no	
A4	bio3	no	apex3	tech6	4	apex3_no_2	oapex3_no	
A4	bio3	no	bbc	tech1	1	bbc_no_2	bbc_no	
A4	bio3	no	bbc	tech1	2	bbc_no_2	bbc_no	
A4	bio3	no	bbc	tech1	3	bbc_no_2	bbc_no	
A4	bio3	no	bbc	tech1	4	bbc_no_2	bbc_no	
A4	bio3	no	bbc	tech2	1	bbc_no_2	bbc_no	
A4	bio3	no	bbc	tech2	2	bbc_no_2	bbc_no	
A4	bio3	no	bbc	tech2	3	bbc_no_2	bbc_no	
A4	bio3	no	bbc	tech2	4	bbc_no_2	bbc_no	
A4	bio3	no	bbc	tech3	1	bbc_no_2	bbc_no	
A4	bio3	no	bbc	tech3	2	bbc_no_2	bbc_no	
A4	bio3	no	bbc	tech3	3	bbc_no_2	bbc_no	
A4	bio3	no	bbc	tech3	4	bbc_no_2	bbc_no	
A4	bio3	no	bbc	tech4	1	bbc_no_2	bbc_no	
A4	bio3	no	bbc	tech4	2	bbc_no_2	bbc_no	
A4	bio3	no	bbc	tech4	3	bbc_no_2	bbc_no	
A4	bio3	no	bbc	tech4	4	bbc_no_2	bbc_no	
A4	bio3	no	bbc	tech5	1	bbc_no_2	bbc_no	
A4	bio3	no	bbc	tech5	2	bbc_no_2	bbc_no	
A4	bio3	no	bbc	tech5	3	bbc_no_2	bbc_no	
A4	bio3	no	bbc	tech5	4	bbc_no_2	bbc_no	
A4	bio3	no	bbc	tech6	1	bbc_no_2	bbc_no	
A4	bio3	no	bbc	tech6	2	bbc_no_2	bbc_no	
A4	bio3	no	bbc	tech6	3	bbc_no_2	bbc_no	
A4	bio3	no	bbc	tech6	4	bbc_no_2	bbc_no	
A4	bio3	no	35SBRI	tech1	1	35SBRI_no_2	l35SBRI_no	
A4	bio3	no	35SBRI	tech1	2	35SBRI_no_2	l35SBRI_no	
A4	bio3	no	35SBRI	tech1	3	35SBRI_no_2	l35SBRI_no	
A4	bio3	no	35SBRI	tech1	4	35SBRI_no_2	l35SBRI_no	
A4	bio3	no	35SBRI	tech2	1	35SBRI_no_2	l35SBRI_no	
A4	bio3	no	35SBRI	tech2	2	35SBRI_no_2	l35SBRI_no	
A4	bio3	no	35SBRI	tech2	3	35SBRI_no_2	l35SBRI_no	
A4	bio3	no	35SBRI	tech2	4	35SBRI_no_2	l35SBRI_no	
A4	bio3	no	35SBRI	tech3	1	35SBRI_no_2	l35SBRI_no	
A4	bio3	no	35SBRI	tech3	2	35SBRI_no_2	l35SBRI_no	
A4	bio3	no	35SBRI	tech3	3	35SBRI_no_2	l35SBRI_no	
A4	bio3	no	35SBRI	tech3	4	35SBRI_no_2	l35SBRI_no	
A4	bio3	no	35SBRI	tech4	1	35SBRI_no_2	l35SBRI_no	
A4	bio3	no	35SBRI	tech4	2	35SBRI_no_2	l35SBRI_no	
A4	bio3	no	35SBRI	tech4	3	35SBRI_no_2	l35SBRI_no	
A4	bio3	no	35SBRI	tech4	4	35SBRI_no_2	l35SBRI_no	
A4	bio3	no	35SBRI	tech5	1	35SBRI_no_2	l35SBRI_no	
A4	bio3	no	35SBRI	tech5	2	35SBRI_no_2	l35SBRI_no	
A4	bio3	no	35SBRI	tech5	3	35SBRI_no_2	l35SBRI_no	
A4	bio3	no	35SBRI	tech5	4	35SBRI_no_2	l35SBRI_no	
A4	bio3	no	35SBRI	tech6	1	35SBRI_no_2	l35SBRI_no	
A4	bio3	no	35SBRI	tech6	2	35SBRI_no_2	l35SBRI_no	
A4	bio3	no	35SBRI	tech6	3	35SBRI_no_2	l35SBRI_no	
A4	bio3	no	35SBRI	tech6	4	35SBRI_no_2	l35SBRI_no	
